factory_no,machine_no,part_no,serial_no,timestamp,status
5,1,a42CLDR,a42CLDR0156661579577383,1579577383.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579567245,1579567245.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579580260,1579580260.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579534058,1579534058.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579655369,1579655370.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579660357,1579660358.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579606730,1579606731.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579600354,1579600354.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579599918,1579599919.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579631365,1579631365.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579622028,1579622028.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579593727,1579593728.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579662523,1579662524.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579601586,1579601587.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579596545,1579596545.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579667892,1579667893.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579644559,1579644559.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579606744,1579606744.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579604370,1579604371.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579619458,1579619458.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579599658,1579599659.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579589791,1579589791.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579664310,1579664310.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579744698,1579744699.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579721796,1579721796.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579736632,1579736632.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579730783,1579730783.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579702799,1579702800.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579685729,1579685729.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579687812,1579687813.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579730000,1579730001.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579692653,1579692654.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579694970,1579694971.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579707474,1579707474.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579742744,1579742744.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579678412,1579678413.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579723297,1579723297.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579759068,1579759068.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579695853,1579695854.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579734534,1579734535.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579730904,1579730904.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579682447,1579682448.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579836839,1579836839.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579802305,1579802306.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579817903,1579817904.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579769732,1579769733.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579782950,1579782951.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579770509,1579770509.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579793389,1579793389.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579824832,1579824832.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579826024,1579826024.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579769595,1579769596.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579766141,1579766141.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579790056,1579790056.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579796777,1579796778.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579760972,1579760973.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579762334,1579762335.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579770562,1579770562.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579814557,1579814558.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579811630,1579811630.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579844376,1579844376.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579894430,1579894430.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579904740,1579904740.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579915070,1579915070.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579863707,1579863708.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579910244,1579910244.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579845950,1579845951.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579900134,1579900135.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579925671,1579925672.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579857844,1579857845.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579899608,1579899608.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579867579,1579867580.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579931720,1579931721.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579858488,1579858489.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579857373,1579857373.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579889529,1579889529.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579846212,1579846213.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579926469,1579926469.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579885829,1579885830.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579846681,1579846681.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579937824,1579937824.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580017801,1580017801.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579982872,1579982872.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579953516,1579953516.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579951318,1579951318.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580010256,1580010256.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579978432,1579978432.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580004316,1580004317.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579966439,1579966439.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579952513,1579952513.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579968933,1579968934.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580008475,1580008476.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579950857,1579950858.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579947789,1579947789.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579967425,1579967425.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579989492,1579989492.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579953303,1579953304.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579942230,1579942230.00,beta_engine
5,1,a42CLDR,a42CLDR0156661579969554,1579969555.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580063627,1580063627.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580067632,1580067633.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580073471,1580073471.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580077874,1580077874.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580091057,1580091057.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580034116,1580034116.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580089598,1580089599.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580029041,1580029041.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580098092,1580098093.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580060686,1580060686.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580036643,1580036644.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580099275,1580099275.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580022186,1580022187.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580018645,1580018646.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580064577,1580064578.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580068858,1580068858.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580070923,1580070923.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580019082,1580019083.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580069419,1580069419.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580116858,1580116859.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580170294,1580170294.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580142622,1580142623.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580156758,1580156759.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580111440,1580111440.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580142499,1580142499.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580135714,1580135715.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580117145,1580117145.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580127110,1580127110.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580186859,1580186860.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580107657,1580107658.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580126326,1580126326.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580112800,1580112801.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580130018,1580130018.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580178111,1580178111.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580111183,1580111183.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580147405,1580147406.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580164874,1580164874.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580138174,1580138174.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580195445,1580195446.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580251637,1580251638.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580275877,1580275878.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580194914,1580194914.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580213952,1580213952.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580195551,1580195552.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580243571,1580243572.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580261582,1580261583.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580210898,1580210899.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580237457,1580237458.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580192385,1580192385.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580239048,1580239049.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580207628,1580207628.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580268674,1580268675.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580230950,1580230951.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580274646,1580274646.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580201268,1580201268.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580274372,1580274373.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580215677,1580215678.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580332227,1580332228.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580298727,1580298728.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580354901,1580354902.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580327632,1580327632.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580312469,1580312470.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580335952,1580335952.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580318443,1580318444.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580288779,1580288780.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580287581,1580287581.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580363341,1580363342.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580295079,1580295080.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580278916,1580278916.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580361308,1580361309.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580344809,1580344809.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580322226,1580322227.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580355064,1580355064.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580311892,1580311893.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580321843,1580321844.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580303457,1580303458.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580386487,1580386488.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580443092,1580443093.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580417360,1580417361.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580404569,1580404570.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580398573,1580398574.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580396515,1580396516.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580365529,1580365529.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580367917,1580367917.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580447647,1580447647.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580409732,1580409732.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580399076,1580399076.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580364723,1580364724.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580428369,1580428370.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580424813,1580424814.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580377320,1580377321.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580372760,1580372760.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580448502,1580448502.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580365889,1580365890.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580374675,1580374675.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580519633,1580519633.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580516886,1580516887.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580531046,1580531047.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580479148,1580479148.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580456604,1580456604.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580507235,1580507236.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580508491,1580508492.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580455307,1580455308.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580459782,1580459783.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580457012,1580457013.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580481902,1580481902.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580531800,1580531800.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580517819,1580517819.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580532673,1580532674.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580464655,1580464656.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580466713,1580466713.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580523197,1580523197.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580465578,1580465579.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580451905,1580451905.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580616129,1580616129.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580545577,1580545577.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580545813,1580545814.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580552719,1580552720.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580621188,1580621188.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580549134,1580549135.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580603231,1580603231.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580609533,1580609533.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580588451,1580588451.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580568273,1580568274.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580578325,1580578325.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580571079,1580571080.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580621291,1580621291.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580543811,1580543812.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580594490,1580594491.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580543386,1580543387.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580599897,1580599897.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580573018,1580573018.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580580564,1580580564.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580656532,1580656532.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580692383,1580692384.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580685467,1580685468.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580663801,1580663802.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580643302,1580643303.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580682693,1580682694.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580698805,1580698805.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580709225,1580709226.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580671463,1580671463.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580639699,1580639700.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580707088,1580707089.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580703178,1580703179.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580634796,1580634796.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580698993,1580698994.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580659700,1580659700.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580654321,1580654322.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580627242,1580627242.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580673961,1580673961.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580681846,1580681846.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580716871,1580716871.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580709903,1580709904.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580754962,1580754962.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580750066,1580750067.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580782664,1580782664.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580715488,1580715488.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580711677,1580711678.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580751783,1580751784.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580760586,1580760586.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580775008,1580775009.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580743140,1580743140.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580753137,1580753137.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580728609,1580728610.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580762812,1580762812.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580766495,1580766495.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580771402,1580771402.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580741977,1580741977.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580741339,1580741339.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580734089,1580734089.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580815228,1580815228.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580874458,1580874459.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580827763,1580827763.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580840012,1580840012.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580813325,1580813325.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580797210,1580797211.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580812594,1580812594.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580862058,1580862059.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580814317,1580814317.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580807159,1580807159.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580804572,1580804573.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580807897,1580807898.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580822229,1580822230.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580860237,1580860238.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580854223,1580854223.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580809456,1580809456.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580840919,1580840919.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580856769,1580856769.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580844534,1580844535.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580917158,1580917159.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580959387,1580959387.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580939639,1580939640.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580921020,1580921020.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580907740,1580907740.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580890760,1580890761.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580939488,1580939488.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580924167,1580924168.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580922802,1580922802.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580887190,1580887191.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580955778,1580955778.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580891716,1580891717.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580903091,1580903091.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580952668,1580952668.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580883267,1580883268.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580897562,1580897562.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580966784,1580966784.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580922643,1580922644.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580911452,1580911453.00,beta_engine
5,1,a42CLDR,a42CLDR0156661581042569,1581042569.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580981590,1580981591.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580994238,1580994239.00,beta_engine
5,1,a42CLDR,a42CLDR0156661581035581,1581035581.00,beta_engine
5,1,a42CLDR,a42CLDR0156661581030656,1581030657.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580975290,1580975290.00,beta_engine
5,1,a42CLDR,a42CLDR0156661581045531,1581045532.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580991029,1580991029.00,beta_engine
5,1,a42CLDR,a42CLDR0156661581049816,1581049817.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580979017,1580979018.00,beta_engine
5,1,a42CLDR,a42CLDR0156661581013256,1581013256.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580975393,1580975394.00,beta_engine
5,1,a42CLDR,a42CLDR0156661581047457,1581047458.00,beta_engine
5,1,a42CLDR,a42CLDR0156661581024993,1581024994.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580999017,1580999017.00,beta_engine
5,1,a42CLDR,a42CLDR0156661581046691,1581046692.00,beta_engine
5,1,a42CLDR,a42CLDR0156661580983538,1580983538.00,beta_engine
5,1,a42CLDR,a42CLDR0156661581020780,1581020780.00,beta_engine
5,1,a42CLDR,a42CLDR0156661581050654,1581050655.00,beta_engine
5,1,a42CLDR,a42CLDR0156661581093501,1581093502.00,beta_engine
5,1,a42CLDR,a42CLDR0156661581083874,1581083874.00,beta_engine
5,1,a42CLDR,a42CLDR0156661581137043,1581137044.00,beta_engine
5,1,a42CLDR,a42CLDR0156661581100595,1581100595.00,beta_engine
5,1,a42CLDR,a42CLDR0156661581062867,1581062867.00,beta_engine
5,1,a42CLDR,a42CLDR0156661581071604,1581071604.00,beta_engine
5,1,a42CLDR,a42CLDR0156661581129270,1581129271.00,beta_engine
5,1,a42CLDR,a42CLDR0156661581062509,1581062509.00,beta_engine
5,1,a42CLDR,a42CLDR0156661581118718,1581118718.00,beta_engine
5,1,a42CLDR,a42CLDR0156661581082553,1581082553.00,beta_engine
5,1,a42CLDR,a42CLDR0156661581080416,1581080417.00,beta_engine
