customer_id,model,saleprice,sale_date,VIN
686,Model C,76679.33,10/27/2020,0C5YSW3KJOG4
688,Model C,73138.21,10/26/2020,5NAKQMVR62Z7
689,Model C,69812.15,3/31/2020,7CKZUO2TMTEF
691,Model D,88076.87,5/21/2020,YWKXMF0MR22G
692,Model C,74121.93,10/9/2020,XP2TR5IKZGBE
694,Model R,107085.41,5/11/2020,64BCPA5W9KZC
695,Model C,81744.13,5/22/2020,IG8IPPPK1900
697,Model D,74662.64,3/1/2020,30V9XABU4U6Z
698,Model D,80853.10,9/29/2020,KN93WQHGSFY7
700,Model D,93553.32,9/7/2020,0QAF1RZA93SH
701,Model D,75463.91,6/15/2020,RFIXPDJUII6Z
703,Model R,114143.58,2/15/2020,DZTTCY4881CS
704,Model C,76046.23,2/2/2020,10J4YF5K27EN
706,Model D,84934.32,12/3/2020,YGDAL4CDFXH2
707,Model R,98512.99,10/19/2020,SLGCYHG04I5E
709,Model C,82317.22,7/6/2020,UFAXJZI36VO9
710,Model R,96338.33,12/18/2020,CU2NJNO3GF2H
712,Model R,117747.86,7/11/2020,OC249G24Y07Q
713,Model C,71853.49,1/16/2020,5EIQPYX9VTYP
715,Model R,109654.48,12/13/2020,575HJLZOE4Q5
716,Model R,99077.29,1/5/2020,HAOS5O8HF7YE
718,Model C,66439.08,7/15/2020,OBR9Y7XNJA0U
719,Model C,76160.81,4/5/2020,AB9MRJEIAZ7R
721,Model D,76704.93,11/17/2020,E62T3U3NWSKQ
722,Model D,89344.63,10/26/2020,8NC1TX482849
724,Model R,98407.72,11/29/2020,48TCOJUZ2RH2
725,Model C,80207.76,1/29/2020,XVVLKIT205MB
727,Model R,110540.96,5/9/2020,83OB69PQM7N0
728,Model R,104370.93,3/17/2020,J84X3VUP1BAQ
730,Model D,76763.05,3/30/2020,R53NVJ1PW9U1
731,Model C,69812.79,7/13/2020,CI87VA1G9NEB
733,Model R,102841.63,8/29/2020,RTJLZEAHG1OL
734,Model D,79366.54,5/11/2020,C9DTWAL2CFW9
736,Model R,102999.02,4/4/2020,9P7GEIRGCJ6I
737,Model D,75165.78,3/5/2020,3PG900FANKKJ
739,Model R,93461.28,12/15/2020,EGEILINFGAHK
740,Model D,77628.34,2/27/2020,HNXGVAR36T87
742,Model D,87029.16,4/10/2020,M074FJGUNTD1
743,Model C,73806.59,8/30/2020,MEPRIQXRCKTA
745,Model C,68326.80,10/8/2020,1JWWD0UAVFRX
746,Model C,72683.78,7/2/2020,OROQ65292MIG
748,Model D,78133.81,8/17/2020,XBINSOVV3GSE
749,Model C,77330.08,8/31/2020,L45FNL64PS7F
751,Model C,67386.93,6/25/2020,75LAL9DFWE43
752,Model R,113330.49,11/1/2020,DKUNV7RENJZ1
754,Model C,79276.56,10/9/2020,6LA5BIWM5U31
755,Model R,101159.79,5/11/2020,MFLZGMR3WS8P
757,Model D,86816.33,5/1/2020,FRAWJ3W1V7VD
758,Model R,111500.50,5/5/2020,6QJKNLETST6Z
760,Model C,67377.03,7/14/2020,RFEJ35I83FWB
761,Model R,94589.83,9/6/2020,SCWPKDQXSAXC
763,Model D,84166.38,9/23/2020,JX519XWQCRW0
764,Model D,75494.21,11/2/2020,S2GF0X546TYL
766,Model C,83864.27,8/29/2020,2AWRREHT2VET
767,Model C,84323.73,2/22/2020,KV0P73C6APYZ
769,Model R,95216.44,10/7/2020,SW3CGY0BMT5R
770,Model D,82816.19,3/4/2020,89MFWP0D5Y9J
772,Model C,72270.91,5/3/2020,L0IWA6AKWKO3
773,Model D,79188.96,4/1/2020,WE3UWN58KU70
775,Model C,67277.91,11/21/2020,17YFGKGNTPGV
776,Model C,72824.00,6/2/2020,3IUHPBFOWAT4
778,Model R,96767.02,9/6/2020,0Z48WUIAN3V3
779,Model R,94138.02,11/24/2020,XY0QVA8H2074
781,Model R,99403.87,7/25/2020,2XIGQX3D95PN
782,Model C,82474.14,11/19/2020,2LJA6TEW15TN
784,Model C,68310.25,3/16/2020,2AY02AYYEYVL
785,Model R,97644.24,6/1/2020,D19IO79ZSRG3
787,Model D,81884.97,7/15/2020,R33W5PTR9DRE
788,Model D,78099.97,2/10/2020,J7836PBTKUKQ
790,Model R,93829.12,11/6/2020,ZSKFQHNC6AXW
791,Model D,86568.84,11/17/2020,L4NBYGY1RRZI
793,Model R,111587.57,5/3/2020,IR8BNTBZ1A3U
794,Model R,102281.35,11/5/2020,7489F21BVRQS
796,Model D,84265.41,7/14/2020,6QMZZGI2K5MM
797,Model R,108383.10,9/9/2020,Z684YLKO4UG5
799,Model D,92486.05,3/28/2020,CC9CNMDIFQMG
800,Model D,87983.97,1/21/2020,B92Z6PUSOIES
802,Model D,90970.45,10/4/2020,4MB1RHXXNPVX
803,Model D,81175.56,6/3/2020,AMRA1ZCNFJEA
805,Model C,75169.80,3/13/2020,LUT1TEHS30CL
806,Model C,67370.60,2/2/2020,WRKBI2L8JS4W
808,Model C,84331.28,1/26/2020,959DF906944Z
809,Model R,110888.54,4/15/2020,F6SEEQCOJF3W
811,Model D,91967.59,10/19/2020,08ENHIIIC0PZ
812,Model C,69820.78,11/20/2020,NWA1KV0183J1
814,Model R,117066.43,2/16/2020,PNHTOWVHBCY0
815,Model R,113288.57,12/20/2020,WOISMMLGJ2I7
817,Model D,90001.80,8/2/2020,LHYVFCHK8OSP
818,Model C,69040.01,11/24/2020,GFUZ24M155HT
820,Model C,81658.79,12/7/2020,UDLJYAS3G0O5
821,Model C,78812.63,8/11/2020,K4S3A515BDXA
823,Model D,95990.73,9/20/2020,APD58J3J50KK
824,Model D,87492.33,11/12/2020,NZ6N83MSQHV5
826,Model R,97962.42,12/21/2020,3BETMVKSRY52
827,Model C,78102.60,2/9/2020,6X5NTHM0XGYM
829,Model D,90475.31,1/6/2020,FSUF8MF1KUK5
830,Model C,75456.86,10/17/2020,XU2HSWLKMUWR
832,Model R,106107.88,1/11/2020,1GK3MAU1SWUY
833,Model C,65969.72,8/23/2020,O997JWGOJY40
835,Model R,104450.29,8/29/2020,RDFVAPJH8DUS
836,Model D,87857.81,12/12/2020,3MWBIOP31E0Y
838,Model C,70831.67,12/3/2020,R0BFSXNVHGKQ
839,Model C,72773.39,3/29/2020,N6E4JDN7R68D
841,Model D,89694.10,9/8/2020,M32J0HFU4SEC
842,Model D,81016.04,1/18/2020,PCE56IHXTQYR
844,Model D,78170.30,7/21/2020,N10S5GHQKGX1
845,Model D,87302.56,5/12/2020,WDZ7AGR6LBLH
847,Model C,76824.70,5/16/2020,TKB0KH3ULZJ0
848,Model R,117054.29,12/3/2020,IA597LD9GERM
850,Model R,97854.84,4/8/2020,1543T0YAFVE9
851,Model D,88955.57,7/30/2020,XWH1GS1S6XLU
853,Model D,95607.18,11/25/2020,Z8CCLCQLCN2W
854,Model C,72109.27,8/22/2020,8TYYA19C4YEI
856,Model R,104846.97,5/23/2020,QS23SEAUZP6P
857,Model R,98461.13,7/2/2020,V0VCBKMFK75B
859,Model C,73975.88,4/28/2020,CPPLU1QKQLOL
860,Model R,113040.79,12/3/2020,UN782LPRO5SO
862,Model R,100751.88,12/21/2020,T3IPUP8IOIBZ
863,Model D,91464.34,6/17/2020,A3E6B2A99YO8
865,Model R,97264.21,2/19/2020,9B7C1D9YMK2E
866,Model R,97455.85,3/26/2020,2ZZFZCZ0G5EN
868,Model D,74902.65,12/7/2020,09M2V3J01OLD
869,Model C,69536.69,1/25/2020,CQG3BKAJN90A
871,Model C,67777.65,3/22/2020,I9RVN2H7MACB
872,Model D,95976.99,8/5/2020,7TEM3SME845W
874,Model C,68531.45,2/26/2020,K5JSGNH28O8M
875,Model C,69028.41,10/13/2020,MKZ2XILDORZ9
877,Model C,81929.19,8/10/2020,YWGTEXEPCEFL
878,Model D,90363.70,9/23/2020,P95BFLHX7P2T
880,Model C,74277.17,7/28/2020,YSYH32FLCE3W
881,Model R,102318.41,8/9/2020,5O2H0EK5QABK
883,Model R,93265.70,11/9/2020,R2DVMTXWKT8G
884,Model D,78278.94,7/21/2020,7B71H07URPA6
886,Model C,82698.22,10/28/2020,UB7CST91J0E4
887,Model D,89316.93,7/11/2020,7RI4IDOWKORJ
889,Model C,81598.97,2/17/2020,DDF3X5GVQTB4
890,Model R,110663.25,12/20/2020,ZG6R5A6K87H4
892,Model C,66224.87,3/2/2020,RUWST81HP6BJ
893,Model C,79190.98,8/13/2020,R8NT9G4YOLVK
895,Model R,93427.61,11/17/2020,Z1DH3HMHZ3GH
896,Model R,102680.28,5/22/2020,HGDFVKTKVSCX
898,Model D,74870.20,7/2/2020,1GLSAI6AB6JQ
899,Model D,94327.74,8/23/2020,6H8O4UP2RWF1
901,Model C,73031.35,5/4/2020,6YFZVMHHXZWF
902,Model D,87571.69,9/3/2020,7KNWWQXAQAOT
904,Model R,95306.14,2/25/2020,5XYTV90ES98R
905,Model D,84154.47,12/3/2020,Z81DJWLMH45N
907,Model C,66322.30,10/19/2020,P3FZ5C8Y9TV2
908,Model R,94638.99,10/16/2020,X3MBS5OLYJP7
910,Model R,115947.69,9/22/2020,2SPN58EWU9AW
911,Model R,116705.36,4/7/2020,8R91Y3YC9DK4
913,Model C,73482.15,8/2/2020,DWBJVCZCVJ4B
914,Model D,95047.57,12/17/2020,0LJBMJOCPEKO
916,Model D,77666.43,3/20/2020,DQ65UEAHN6OP
917,Model C,66098.08,6/13/2020,GAHNBP1EY0ZL
919,Model C,70910.65,1/10/2020,YKZIEWJFDRL5
920,Model C,78038.75,6/20/2020,7MLW2OTBSA18
922,Model C,68964.28,5/7/2020,X8CP4QQM9BLP
923,Model D,96260.72,6/24/2020,0DCFDH1CAYMJ
925,Model D,85538.41,5/7/2020,HER02P3YZ0AK
926,Model C,65639.79,3/9/2020,ST3CLOOBY58V
928,Model R,118587.37,10/11/2020,003PT7KYN1OZ
929,Model R,99403.84,4/14/2020,2SC84MI35YZI
931,Model C,79254.70,7/30/2020,4ITHC33EVN9F
932,Model R,99437.21,10/24/2020,0QVTX0M8L3BX
934,Model D,80110.58,5/9/2020,1UO4ODVNMUTA
935,Model D,93873.27,5/15/2020,0FM22I7YGS8L
937,Model D,78164.87,12/7/2020,W9YUD5N5RZLS
938,Model D,93166.62,3/16/2020,AZ6VIU8WP972
940,Model D,83159.60,12/8/2020,X2U8SKLFGP94
941,Model R,95926.95,4/23/2020,6WI33SW0EP0X
943,Model C,82993.29,2/15/2020,3QGIOVFDPKK6
944,Model D,79786.50,6/2/2020,ZEIMRCS9SAED
946,Model D,89370.35,4/15/2020,EUVHOOTWI8EO
947,Model R,114732.91,10/25/2020,PQH363GXUNQ3
949,Model D,82037.73,9/15/2020,GFIYNJV4QQTE
950,Model D,78799.22,4/23/2020,VSYZKFTIEWAN
952,Model R,106580.24,7/30/2020,GX10SN3PS8BY
953,Model R,103917.02,8/6/2020,XG3PMARR532H
955,Model R,104121.88,11/19/2020,KAJX3XY2W1HM
956,Model R,113418.89,7/20/2020,RVCG5RGFGYOO
958,Model C,80100.65,5/6/2020,T4ANMD7GQCTV
959,Model D,79142.87,9/13/2020,QUMP5YO03SIL
961,Model C,71204.75,5/21/2020,S9BQ8XVPWMD3
962,Model D,92975.35,12/8/2020,O80RFOP5BEQF
964,Model R,95844.24,9/2/2020,UJ2DHXRW3UMQ
965,Model C,72411.19,11/7/2020,9QGUBN5SBK3S
967,Model C,66951.18,9/6/2020,5VSWP0VSANU8
968,Model D,95510.38,7/5/2020,4OITY4Y22E7S
970,Model C,80858.43,12/5/2020,J15V5GTZA9HV
971,Model R,96259.53,8/3/2020,VZ2Z6B668Q86
973,Model D,75469.86,1/21/2020,M3LE5RIFESSH
974,Model D,80739.20,5/10/2020,1KJP6HDH8ORZ
976,Model R,106178.15,12/17/2020,PFU29TSDCCEK
977,Model C,74260.06,4/18/2020,5H6B3CV2L1LF
979,Model D,83359.68,9/29/2020,KMQNG33AZ7QP
980,Model R,102589.04,6/26/2020,8SQTA7L17PLT
982,Model R,115366.88,4/5/2020,ZNK6PUCWV4B3
983,Model R,100023.48,5/16/2020,M10S5U1WRAYN
985,Model R,115587.52,2/22/2020,BLSZG3JVE2V2
986,Model R,95777.93,8/1/2020,GFREQ2P40RNZ
988,Model C,70216.40,4/27/2020,EOD3BIVI7F19
989,Model C,78794.60,8/1/2020,MOYIABDIKBJ6
991,Model D,84450.82,9/21/2020,8NRNPL7PM741
992,Model R,95669.47,10/23/2020,WR3D58W23XW4
994,Model C,68185.92,3/9/2020,QB6WX2L5D3Z9
995,Model D,91289.06,9/9/2020,YUZMGJJBUAQK
997,Model C,73267.69,6/22/2020,P264WDVWQYBC
998,Model D,80510.02,4/22/2020,APQ9BLAX7OYD
1000,Model R,95214.02,7/1/2020,4A4W0O87JS95
1001,Model C,73534.21,12/15/2020,EVZXYE9EOAQR
1003,Model R,115000.91,3/11/2020,KZL7CMHY113Q
1004,Model R,98588.96,3/10/2020,7JKQKYRVBTZG
1006,Model C,75812.89,4/17/2020,YHDYKYXYT0EE
1007,Model R,113245.27,7/15/2020,F92UVQI2RV3C
1009,Model D,76133.83,9/18/2020,QX0U54YTTOMF
1010,Model C,80485.12,4/4/2020,94G5SKMG931O
1012,Model R,103440.17,1/26/2020,LHKNDYYVGZZL
1013,Model D,76092.06,7/14/2020,K6N1T9BCQHWX
1015,Model R,99765.96,10/1/2020,38D56O8EZYIV
1016,Model D,87128.70,12/5/2020,MFDIQJP0P5QX
1018,Model C,84423.03,5/25/2020,5VUAB6E4AK3G
1019,Model R,113649.28,10/22/2020,KDH6NN4OOYXD
1021,Model R,118739.21,4/30/2020,KRF98SM642DY
1022,Model D,77462.77,1/14/2020,0VJTY6EME36R
1024,Model C,77393.43,12/22/2020,YOS8BE2YGF7T
1025,Model R,117460.57,11/4/2020,JLHCDN2XTSJI
1027,Model R,110015.64,10/9/2020,Q504MROEY3U6
1028,Model D,86111.73,6/30/2020,0QZ8UQQ4RIA6
1030,Model D,77553.98,4/15/2020,0ZPG3FYABKL2
1031,Model D,83116.72,6/2/2020,6EA3NPKC7DJR
1033,Model D,80388.38,11/17/2020,7E0OYOK07HVH
1034,Model D,80717.26,5/10/2020,1AL9AGTSR4K9
1036,Model C,70871.86,4/11/2020,S4XXN36NHP8V
1037,Model R,109838.08,11/24/2020,LKWBESVTRUA2
1039,Model D,85286.22,11/20/2020,1BSIU2URKRM8
1040,Model D,84599.08,3/10/2020,SQPOVB9GECDN
1042,Model R,110738.12,4/14/2020,JZAU4R4BHMT9
1043,Model D,96396.20,2/7/2020,Y9M1FRT4656J
1045,Model D,86249.29,7/12/2020,3UMQ0MNDKT1C
1046,Model D,91679.92,5/7/2020,94X19EA0EM0N
1048,Model R,117112.72,3/31/2020,P9E95FMHQB0K
1049,Model R,101991.30,1/14/2020,5OVDD1MWX3US
1051,Model C,67854.88,10/10/2020,PGRW2PP9A8Q9
1052,Model R,119370.23,5/27/2020,SG155SG7R5RX
1054,Model D,85881.04,4/16/2020,9XYGKGNPKCQL
1055,Model D,93460.03,9/6/2020,YUIXS6JX5NII
1057,Model C,69620.30,6/6/2020,2X34T8BGYXIT
1058,Model C,84056.17,6/1/2020,TLMGM9LCOOQT
1060,Model D,95119.29,2/6/2020,6973LJWAMQIL
1061,Model D,86355.53,11/15/2020,JPGTUGZUUOEW
1063,Model C,74817.53,8/20/2020,I4NTORZ8OTJ1
1064,Model D,91653.23,10/10/2020,Q2UV663JD1Q7
1066,Model C,82285.21,10/30/2020,VGZ4QX3PBOYR
1067,Model D,78522.75,7/12/2020,CGSG0GXPZM9W
1069,Model D,74429.44,3/16/2020,Y5K4PBC5Y8K9
1070,Model C,76265.11,8/16/2020,LAG76RHH7AKW
1072,Model R,107438.53,3/19/2020,42SFXNOL6Q9N
1073,Model D,90915.06,10/23/2020,1S5PZBVNZPGV
1075,Model D,76853.58,8/12/2020,58AN62GUVWFR
1076,Model D,78098.81,10/27/2020,HZ2DXOMCBNSK
1078,Model C,76484.82,6/28/2020,OAM59RKJQ7DK
1079,Model C,82359.30,4/15/2020,RI1OPH3YDZW2
1081,Model R,119418.31,8/31/2020,DO2ZWDZ2F0IR
1082,Model D,77770.70,7/18/2020,521832LINF5D
1084,Model D,91212.15,7/19/2020,EHZFJ9XY70DO
1085,Model R,105276.85,8/14/2020,SGXN5DEYVUAZ
1087,Model R,119491.30,1/7/2020,643FGCNVYIYS
1088,Model R,114360.67,11/25/2020,R4PJG9DF7YAV
1090,Model D,95235.99,6/1/2020,ER2PSUGV1W5I
1091,Model D,76496.09,5/18/2020,HUL2YU8U75QV
1093,Model R,116530.84,10/6/2020,5AM1H0TI8X0F
1094,Model C,67574.02,10/27/2020,X21G3IBAN9EP
1096,Model C,82573.79,4/24/2020,FQAW59M7USG7
1097,Model D,87100.17,10/29/2020,PXMBT44VYNH9
1099,Model C,75290.90,9/23/2020,IJPRZCT4ZQ4B
1100,Model R,105409.10,11/20/2020,621X6KDPIXTB
1102,Model C,79134.47,5/5/2020,DJQQ1BRWIHXE
1103,Model C,81035.03,2/16/2020,QMQ1J8Z8PDID
1105,Model R,96928.87,4/9/2020,DPS1ETQ66AKV
1106,Model D,84637.83,7/7/2020,YD0JOW0TVOF2
1108,Model D,89450.66,4/11/2020,SM6EPMRISLW9
1109,Model C,71163.09,9/15/2020,5IZASM6H9RUD
1111,Model R,99937.45,7/3/2020,ZJ3PL5SHEFUJ
1112,Model D,81634.97,3/9/2020,VNUJS66W02PG
1114,Model C,75416.61,9/28/2020,7L3VX2PWG1UW
1115,Model C,75144.86,12/12/2020,9E2Y275T4SB3
1117,Model C,70193.92,12/24/2020,ZZLK30RSD2A8
1118,Model D,83079.08,11/14/2020,MHN02CHK0IZQ
1120,Model R,114196.78,11/7/2020,69CSM1EPBF2T
1121,Model R,113001.79,5/28/2020,VYDOQ78UPNTP
1123,Model R,97805.72,5/30/2020,ODUY70U5KNV6
1124,Model R,97319.23,9/26/2020,0CCQONNJ4DFX
1126,Model R,111950.94,7/10/2020,AX73RNPWOYTT
1127,Model R,96493.85,5/16/2020,V5MSWRA2W1CB
1129,Model D,94297.25,9/3/2020,BJIOE1Y5O146
1130,Model C,81783.49,10/2/2020,ZI8Y11TKNPBW
1132,Model D,94014.87,3/19/2020,735AXYU4HX80
1133,Model C,71897.97,6/18/2020,QFRG1NOREOU4
1135,Model R,102181.80,7/24/2020,GKZJ6MYA1JKM
1136,Model R,96392.56,5/26/2020,7G82GAEIWW4M
1138,Model C,66311.64,5/27/2020,4BF1HU7Z78BC
1139,Model R,93802.62,9/21/2020,HW06IX71FJQ7
1141,Model C,68124.55,10/6/2020,JGOGICMHO75I
1142,Model D,96104.41,7/21/2020,ORANSIHKKNKH
1144,Model C,74630.25,6/5/2020,U196XMHXKF5P
1145,Model D,74784.94,2/16/2020,XZ2S8UAZSMEG
1147,Model D,79757.43,12/16/2020,Y61586PVVIW8
1148,Model C,82973.25,4/13/2020,FDWP3H9G4O0C
1150,Model C,78567.34,8/28/2020,6GDSP6INCA8S
1151,Model R,111803.69,3/5/2020,Z157NRDEVON0
1153,Model C,78389.04,10/5/2020,4YELS222M5R1
1154,Model R,93019.46,1/8/2020,W800PHL227PW
1156,Model D,85361.17,12/20/2020,FAFZFHJTYMZU
1157,Model C,84567.08,9/1/2020,QJJ3ZS42CMIB
1159,Model C,77871.31,5/18/2020,MYDW5S7CP5SS
1160,Model C,78723.84,12/4/2020,L73U1PA248ZR
1162,Model R,95759.54,8/2/2020,WTR43JI0VFNR
1163,Model C,68210.77,9/4/2020,G1E2UXTKNI56
1165,Model C,75827.64,3/5/2020,BTJA48U0VOI5
1166,Model R,96652.37,3/28/2020,T81WM2PB7SOW
1168,Model C,67638.63,8/24/2020,M780YJPAMUKE
1169,Model C,69015.23,4/19/2020,8W9KU9A2A01Y
1171,Model C,74620.58,2/29/2020,8122W7I96DXA
1172,Model D,82234.79,4/5/2020,AXSM2VHUST8Q
1174,Model R,110558.01,5/10/2020,VV79BUJG3CO4
1175,Model C,74128.56,9/21/2020,3EGFDUTJ4C1B
1177,Model D,93049.47,8/30/2020,6ITH9874D8AN
1178,Model R,105982.04,11/6/2020,A7X6Z4RQLCKN
1180,Model D,86182.73,3/26/2020,GT98I6Z1P7EV
1181,Model D,84608.94,7/30/2020,0TXF50ZH62CR
1183,Model R,102133.27,3/19/2020,9WPKFJAQY1JG
1184,Model D,80737.06,2/12/2020,X4WZZ97SEAQF
1186,Model D,94207.85,1/9/2020,H96XEEMDY212
1187,Model D,77928.94,8/5/2020,O34Q89L9GP3F
1189,Model C,83006.02,8/28/2020,13X3FNEL46TL
1190,Model C,72458.23,9/17/2020,QT0JX9YV7AZK
1192,Model C,82975.37,8/23/2020,SV9611M6W63S
1193,Model C,69079.06,7/22/2020,1VJQ9TAOFIIW
1195,Model D,93549.30,5/11/2020,VLL34ZFQP92F
1196,Model R,100125.46,4/1/2020,H7AZC77MXWI6
1198,Model C,80871.24,2/7/2020,7XU4NCE5O3LY
1199,Model D,91684.03,4/10/2020,0WCXP0T8RE9Y
1201,Model R,101948.97,12/28/2020,TIT48CY643CJ
1202,Model R,98653.72,9/29/2020,F780NYCE261B
1204,Model R,104376.38,8/16/2020,ME4W3Z079J83
1205,Model C,69521.05,11/8/2020,H4PD5SKOV4EE
1207,Model D,90569.71,12/16/2020,LECH48WGNLN1
1208,Model D,81514.45,1/4/2020,YDR400CF38MK
1210,Model C,69938.00,5/15/2020,JBUF7PEOBX87
1211,Model R,111399.61,4/28/2020,67Y4O6KT6I7B
1213,Model R,117192.72,8/12/2020,DXQW9L9OSPDD
1214,Model D,85190.12,1/9/2020,W82EYAC8NJ39
1216,Model C,78584.66,12/19/2020,SYGLTLMPCWPF
1217,Model R,99855.15,5/23/2020,M3WV0MFFVK83
1219,Model D,88512.45,2/23/2020,FQICQDOJ1SES
1220,Model C,66395.79,3/25/2020,TADPHCDQUVKW
1222,Model R,106455.23,12/14/2020,QCGH7T666JVR
1223,Model R,109576.60,3/13/2020,B190H7BP4BLP
1225,Model D,85760.97,8/15/2020,FW0WX0GTE4OI
1226,Model R,94505.09,8/11/2020,0SROUH81Z04R
1228,Model D,82682.22,4/17/2020,IP6OKON4BS4U
1229,Model R,94387.65,7/9/2020,Q4WP9XJLF57F
1231,Model C,69115.13,4/21/2020,71S93AT0YY4O
1232,Model D,75769.30,4/23/2020,24D38ODSELQR
1234,Model R,115668.96,2/9/2020,L2XC67DGVEI2
1235,Model C,66030.37,11/26/2020,CYM5C0HFSUAL
1237,Model C,79516.24,7/20/2020,EYXAREPQXIB0
1238,Model D,78668.63,6/7/2020,EQV43WTMCNL9
1240,Model D,92767.28,7/12/2020,MKJ1OAB7ILB5
1241,Model D,87472.80,3/18/2020,DA6TDKN7GLFM
1243,Model C,71913.27,8/1/2020,2NFO7WR9HMVK
1244,Model D,76431.16,8/30/2020,N0YLXXEK2QVF
1246,Model D,91519.50,11/19/2020,VQSEP78E4KK5
1247,Model D,80150.98,10/23/2020,829UQN9EEYSZ
1249,Model D,92192.59,6/1/2020,RSHI2ZM7DO5P
1250,Model R,94702.13,10/31/2020,K44BICWHXPXV
1252,Model R,101028.55,4/2/2020,RLHWP8K83AFV
1253,Model R,103425.60,10/25/2020,5CLRJ0MVYUZU
1255,Model C,65538.94,10/5/2020,MTVJFL9KE6QJ
1256,Model C,72016.33,1/31/2020,S2FG5MOHOE6G
1258,Model R,117319.65,3/31/2020,LOIMP19Y7BKX
1259,Model R,99022.39,10/7/2020,8MBMNEGNOCAP
1261,Model D,81323.03,6/2/2020,FV0F64TI7R8Q
1262,Model R,98009.92,11/5/2020,OUFZ0PD9LJTB
1264,Model R,107039.50,6/21/2020,0IMKZEZVJMOV
1265,Model C,72876.84,3/21/2020,OJP126SPHKHT
1267,Model D,94993.84,10/11/2020,4RYGKONQF1BR
1268,Model C,68578.08,3/8/2020,Z2VS7F90VHXC
1270,Model D,79281.59,11/6/2020,VGBSS0WTUM61
1271,Model R,105434.80,7/19/2020,XPWSAKJ9TCMF
1273,Model C,71649.89,10/28/2020,5JJJHKUS6H3H
1274,Model D,83395.73,10/29/2020,W85GF2731G28
1276,Model D,84699.87,5/5/2020,1MJM8XN47YZM
1277,Model C,67863.02,5/3/2020,5UBVPRL2U9TQ
1279,Model D,93208.45,4/29/2020,7Y7BU1LOL9VX
1280,Model R,116057.46,11/1/2020,IK88G1LW8STZ
1282,Model R,97113.75,4/9/2020,3OLR8QUNKKB5
1283,Model D,91729.47,2/26/2020,DOW8BGGUHK1G
1285,Model C,76364.01,11/20/2020,U0B0H7GPL158
1286,Model D,84165.52,9/13/2020,W5TGF6LXS5OA
1288,Model C,77897.91,5/29/2020,CDVZ60WQ0KV7
1289,Model R,113542.70,3/28/2020,JHINKZ2MPLAG
1291,Model D,82321.32,2/16/2020,NG7RZWEJZNS2
1292,Model D,79773.65,5/22/2020,38ZQL38B3ECP
1294,Model C,75032.21,6/25/2020,D0IO4WJJ3WNF
1295,Model C,71699.88,11/1/2020,F6S43F4OR6EL
1297,Model R,97900.95,2/11/2020,ICS11T5IWHG3
1298,Model D,84713.55,10/23/2020,W0IGP048XH47
1300,Model D,90575.88,10/23/2020,UHZBSB7VA919
1301,Model R,110967.25,4/26/2020,0Q4ZYLTN5Q6P
1303,Model D,77072.98,3/27/2020,E5WYVUPUPMRN
1304,Model C,68764.47,9/19/2020,68DH0Q19M1L0
1306,Model C,82500.00,7/31/2020,8QQCH3OEWLX6
1307,Model R,99942.71,1/11/2020,DET6S69H3IBT
1309,Model D,87111.95,5/5/2020,KH8UES5HS4UN
1310,Model C,84231.98,5/7/2020,KROFINOMU1SI
1312,Model R,100019.50,10/1/2020,OOXXE4EQEESC
1313,Model R,99086.01,11/2/2020,FJN5BWI2HB74
1315,Model D,93007.96,6/6/2020,5FT3T9X740P0
1316,Model R,102147.83,4/15/2020,WKON8WW3ZV4Q
1318,Model R,105356.05,12/29/2020,H0U51QWRBVAQ
1319,Model R,109923.96,11/20/2020,GWREOYMX2TZJ
1321,Model R,95129.76,6/5/2020,B4MZZ3M9KO7C
1322,Model D,76953.54,2/4/2020,IJ0B3YNF14JU
1324,Model R,118882.69,1/18/2020,IOLB3ZNTEZ3Y
1325,Model C,79405.06,11/24/2020,UPLL0CSKMFR8
1327,Model D,76231.86,2/19/2020,NNLDTTQ8SKNH
1328,Model C,74783.45,6/30/2020,Z1MOAOLOF4BD
1330,Model R,103612.35,9/30/2020,BN518PD58L82
1331,Model R,118945.34,3/14/2020,2TFQYMSB0PIQ
1333,Model D,75405.70,2/19/2020,F2BQQD2BKP7A
1334,Model D,87966.30,12/13/2020,04QUZIMVNK6W
1336,Model C,77416.90,3/15/2020,MG9VKEHBQYJO
1337,Model C,73249.22,1/3/2020,Z65S2434DQDF
1339,Model R,93118.37,6/19/2020,0BM06R8YYZU3
1340,Model R,93928.59,12/21/2020,77NTIX5WLLHD
1342,Model C,66786.99,11/25/2020,SLK0M4X132LR
1343,Model R,107956.70,2/16/2020,O14ZQSHUHW2T
1345,Model R,109926.10,4/21/2020,NYNJA9N6GIVG
1346,Model R,105584.96,7/5/2020,JNEC74BPDALZ
1348,Model D,95256.84,10/2/2020,RJSEXFLXAYQQ
1349,Model C,66973.21,12/7/2020,I72EH6TVTQWW
1351,Model R,114088.44,5/26/2020,RV2BIKZMLGW2
1352,Model R,106105.78,12/14/2020,JPQZP6F1DL2Z
1354,Model D,84373.18,5/18/2020,ZSHWKJGSIWQP
1355,Model D,87187.44,4/12/2020,LA698CNNI8CX
1357,Model C,78602.75,10/21/2020,XDRBIEK0PGGZ
1358,Model D,89012.89,1/1/2020,X8MBV8PVB43U
1360,Model C,84294.12,12/12/2020,8ZFVH1DO88BS
1361,Model D,85419.81,6/21/2020,5NJYA6L4Z3D7
